tenure_months;plan_type;payment_method;total_watch_hours;hbo_original_share;support_tickets;satisfaction_score;monthly_fee;total_revenue;churn;device_type;active_profiles;main_genre;sessions_per_week;avg_session_min;used_trial;has_discount;months_paused;region;tenure_segment;low_usage;high_original;revenue_per_month;engagement_ratio;at_risk_service
33;Mensual (14.99);Tarjeta;30.7;0.267;1;4;14.65;483.45;0;Móvil;3;Drama;4.959999999999999;48.6;1;0;0;México;Fiel (25-36m);0;0;14.65;1.439;0
21;Anual (12.99/mes);Tarjeta;20.6;0.256;3;3;12.92;271.32;0;Móvil;1;Comedia;5.6;58.4;0;0;0;Argentina;Consolidado (13-24m);0;0;12.92;0.855;0
35;Anual (12.99/mes);Tarjeta;16.1;0.15;0;5;13.2;462.0;0;Smart TV;2;Drama;0.6;69.1;1;0;1;España;Fiel (25-36m);0;0;13.2;6.24;0
34;Mensual (14.99);PayPal;23.8;0.368;1;4;15.31;520.54;0;Tablet;1;Comedia;3.6;60.9;1;0;1;Argentina;Fiel (25-36m);0;0;15.31;1.537;0
18;Mensual (14.99);Tarjeta;32.4;0.217;0;4;15.18;273.24;0;Móvil;4;Drama;2.7333333333333334;41.2;1;0;0;México;Consolidado (13-24m);0;0;15.18;2.757;0
11;Anual (12.99/mes);PayPal;34.2;0.811;0;3;11.37;125.07;0;Móvil;1;Documental;1.8666666666666667;60.8;1;0;0;Argentina;En desarrollo (7-12m);0;1;11.37;4.261;0
23;Familia (19.99/mes);PayPal;5.1;0.26;0;3;20.33;467.59;0;Smart TV;5;Acción;1.0;37.6;0;0;0;Otros LATAM;Consolidado (13-24m);1;0;20.33;1.186;0
22;Mensual (14.99);Tarjeta;41.6;0.574;1;5;16.54;363.88;0;Tablet;1;Documental;2.533333333333333;19.6;1;1;0;México;Consolidado (13-24m);0;1;16.54;3.819;0
17;Anual (12.99/mes);Tarjeta;22.0;0.421;0;4;11.69;198.73;0;Móvil;2;Documental;4.066666666666666;67.0;1;0;0;España;Consolidado (13-24m);0;0;11.69;1.258;0
5;Familia (19.99/mes);Tarjeta;26.2;0.08;0;4;18.71;93.55;0;Smart TV;4;Familiar;5.6;26.2;0;0;0;Chile;Nuevo (1-6m);0;0;18.71;1.088;0
11;Mensual (14.99);PayPal;12.8;0.212;1;3;13.96;153.56;0;Móvil;1;Drama;1.7;32.7;0;1;0;España;En desarrollo (7-12m);0;0;13.96;1.751;0
30;Anual (12.99/mes);Tarjeta;12.3;0.508;1;1;13.49;404.7;0;Smart TV;4;Thriller;2.0;45.5;0;0;0;Chile;Fiel (25-36m);0;1;13.49;1.43;0
15;Mensual (14.99);Tarjeta;8.5;0.318;0;3;13.56;203.4;0;Ordenador;5;Acción;2.3;43.0;1;0;0;España;Consolidado (13-24m);1;0;13.56;0.859;0
27;Mensual (14.99);Apple Pay/Google Pay;33.6;0.362;1;4;15.91;429.57;0;Móvil;1;Drama;2.0;14.9;0;0;3;España;Fiel (25-36m);0;0;15.91;3.907;0
35;Anual (12.99/mes);PayPal;14.5;0.62;1;3;12.14;424.9;0;Smart TV;2;Documental;1.7;36.6;1;0;0;Argentina;Fiel (25-36m);0;1;12.14;1.984;0
33;Familia (19.99/mes);Tarjeta;19.3;0.236;0;5;20.65;681.45;0;Ordenador;1;Drama;5.8;57.7;1;0;2;España;Fiel (25-36m);0;0;20.65;0.774;0
20;Anual (12.99/mes);PayPal;17.6;0.538;0;2;12.52;250.4;0;Smart TV;3;Thriller;3.3;51.2;1;0;0;México;Consolidado (13-24m);0;1;12.52;1.24;0
16;Mensual (14.99);Apple Pay/Google Pay;11.8;0.518;0;4;14.4;230.4;0;Móvil;1;Comedia;3.3166666666666664;53.7;1;0;0;España;Consolidado (13-24m);0;1;14.4;0.827;0
34;Mensual (14.99);PayPal;18.4;0.596;0;4;15.39;523.26;0;Ordenador;3;Drama;3.333333333333333;13.799000000000001;1;1;1;México;Fiel (25-36m);0;1;15.39;1.284;0
2;Mensual (14.99);Tarjeta;20.7;0.532;0;4;15.45;30.9;0;Smart TV;3;Documental;3.3499999999999996;23.1;0;0;0;España;Nuevo (1-6m);0;1;15.45;1.437;0
35;Mensual (14.99);Tarjeta;30.0;0.207;0;5;14.38;503.3;0;Tablet;2;Drama;3.3666666666666667;53.5;0;0;0;Chile;Fiel (25-36m);0;0;14.38;2.072;0
28;Mensual (14.99);PayPal;11.5;0.276;1;4;15.2;425.6;0;Ordenador;2;Comedia;3.3833333333333333;75.80100000000002;1;0;0;Argentina;Fiel (25-36m);0;0;15.2;0.79;0
6;Mensual (14.99);Tarjeta;15.3;0.494;0;3;15.52;93.12;0;Smart TV;2;Drama;3.4;42.7;1;1;0;México;Nuevo (1-6m);0;0;15.52;1.047;0
9;Mensual (14.99);PayPal;24.4;0.558;1;3;13.49;121.41;0;Smart TV;1;Familiar;3.66;48.3;1;1;0;Argentina;En desarrollo (7-12m);0;1;13.49;1.55;0
20;Anual (12.99/mes);Apple Pay/Google Pay;20.4;0.27;1;4;12.93;258.6;0;Móvil;1;Drama;3.92;49.0;1;0;1;México;Consolidado (13-24m);0;0;12.93;1.21;0
1;Mensual (14.99);Apple Pay/Google Pay;20.5;0.588;1;3;14.92;14.92;1;Smart TV;4;Documental;4.18;58.4;0;1;0;España;Nuevo (1-6m);0;1;14.92;1.141;0
8;Mensual (14.99);Tarjeta;12.2;0.754;1;3;13.52;108.16;0;Smart TV;2;Documental;4.44;30.9;1;1;0;México;En desarrollo (7-12m);0;1;13.52;0.639;0
23;Mensual (14.99);Tarjeta;26.2;0.255;1;4;14.98;344.54;0;Móvil;2;Comedia;4.7;75.5;1;1;0;Chile;Consolidado (13-24m);0;0;14.98;1.296;0
3;Mensual (14.99);Tarjeta;31.3;0.156;1;5;14.94;44.82;0;Smart TV;1;Drama;2.2;66.7;0;1;0;Argentina;Nuevo (1-6m);0;0;14.94;3.309;0
4;Mensual (14.99);PayPal;30.6;0.271;1;4;15.65;62.6;0;Smart TV;4;Comedia;1.8;56.6;1;1;0;Colombia;Nuevo (1-6m);0;0;15.65;3.953;0
25;Mensual (14.99);Tarjeta;18.5;0.585;0;5;15.36;384.0;0;Smart TV;3;Comedia;0.6;38.0;1;0;0;España;Fiel (25-36m);0;1;15.36;7.171;0
15;Familia (19.99/mes);Tarjeta;0.5;0.325;1;3;21.12;316.8;0;Smart TV;1;Comedia;1.1;53.5;1;1;0;México;Consolidado (13-24m);1;0;21.12;0.106;0
21;Mensual (14.99);Tarjeta;21.9;0.467;0;2;15.29;321.09;0;Smart TV;1;Comedia;3.4;52.6;1;0;0;España;Consolidado (13-24m);0;0;15.29;1.498;0
35;Anual (12.99/mes);Tarjeta;20.8;0.82;0;4;12.21;427.35;0;Ordenador;1;Acción;2.1;33.7;1;0;1;Colombia;Fiel (25-36m);0;1;12.21;2.303;0
14;Familia (19.99/mes);Tarjeta;11.9;0.084;0;4;19.63;274.82;0;Móvil;3;Drama;2.25;28.9;0;0;0;Argentina;Consolidado (13-24m);0;0;19.63;1.23;0
36;Anual (12.99/mes);Tarjeta;13.4;0.116;0;4;13.79;496.44;0;Móvil;1;Acción;2.4;51.8;1;0;0;México;Fiel (25-36m);0;0;13.79;1.298;0
12;Mensual (14.99);PayPal;12.0;0.227;0;5;15.65;187.8;0;Ordenador;5;Acción;2.0;42.0;1;0;0;España;En desarrollo (7-12m);0;0;15.65;1.395;0
17;Familia (19.99/mes);Tarjeta;22.2;0.107;2;2;20.58;349.86;0;Smart TV;2;Documental;1.0;61.4;0;0;2;Chile;Consolidado (13-24m);0;0;20.58;5.163;0
9;Mensual (14.99);Tarjeta;13.4;0.765;2;2;15.66;140.94;0;Ordenador;4;Drama;1.9;25.7;1;0;1;Chile;En desarrollo (7-12m);0;1;15.66;1.64;0
35;Mensual (14.99);Apple Pay/Google Pay;21.3;0.642;1;3;15.24;533.4;0;Smart TV;3;Documental;2.8;49.3;1;0;0;Argentina;Fiel (25-36m);0;1;15.24;1.769;0
13;Familia (19.99/mes);Apple Pay/Google Pay;39.0;0.691;2;3;20.11;261.43;0;Ordenador;1;Familiar;3.0;64.6;1;0;0;Chile;Consolidado (13-24m);0;1;20.11;3.023;0
15;Mensual (14.99);Tarjeta;18.5;0.183;1;5;14.86;222.9;0;Smart TV;2;Documental;0.9;52.9;0;0;0;Colombia;Consolidado (13-24m);0;0;14.86;4.78;0
18;Mensual (14.99);Tarjeta;10.7;0.366;0;3;15.82;284.76;0;Smart TV;2;Comedia;1.2;65.0;1;0;0;Colombia;Consolidado (13-24m);0;0;15.82;2.074;0
33;Mensual (14.99);PayPal;8.4;0.584;0;2;15.25;503.25;0;Ordenador;5;Drama;1.4;62.6;1;1;0;Argentina;Fiel (25-36m);1;1;15.25;1.395;0
6;Mensual (14.99);Tarjeta;22.6;0.331;1;4;13.38;80.28;0;Smart TV;1;Familiar;1.6;44.2;1;1;3;España;Nuevo (1-6m);0;0;13.38;3.285;0
27;Mensual (14.99);Tarjeta;36.0;0.099;0;5;15.3;413.1;1;Smart TV;3;Drama;1.8;39.2;1;0;1;España;Fiel (25-36m);0;0;15.3;4.651;0
23;Mensual (14.99);Tarjeta;12.8;0.265;1;3;15.72;361.56;0;Smart TV;2;Comedia;2.0;62.9;1;1;0;Colombia;Consolidado (13-24m);0;0;15.72;1.488;0
27;Familia (19.99/mes);Tarjeta;2.8;0.214;0;3;19.3;521.1;0;Móvil;3;Acción;1.5;52.2;0;0;2;México;Fiel (25-36m);1;0;19.3;0.434;0
34;Familia (19.99/mes);PayPal;33.7;0.418;1;5;19.56;665.04;0;Smart TV;1;Drama;1.0;50.7;0;0;0;Colombia;Fiel (25-36m);0;0;19.56;7.837;0
14;Familia (19.99/mes);Apple Pay/Google Pay;40.1;0.533;0;5;20.0;280.0;0;Móvil;4;Documental;0.6;58.2;1;0;1;España;Consolidado (13-24m);0;1;20.0;15.543;0
36;Mensual (14.99);PayPal;26.1;0.262;0;5;16.11;579.96;0;Smart TV;5;Drama;9.3;44.0;0;0;0;Argentina;Fiel (25-36m);0;0;16.11;0.653;0
8;Anual (12.99/mes);Tarjeta;23.4;0.13;1;5;12.73;101.84;0;Smart TV;2;Acción;5.25;34.8;1;0;0;España;En desarrollo (7-12m);0;0;12.73;1.037;0
35;Familia (19.99/mes);Tarjeta;20.5;0.189;2;4;19.74;690.9;0;Smart TV;1;Drama;1.2;71.3;0;1;0;México;Fiel (25-36m);0;0;19.74;3.973;0
19;Anual (12.99/mes);PayPal;25.4;0.145;2;3;13.38;254.22;0;Móvil;4;Comedia;2.6;47.4;1;0;0;España;Consolidado (13-24m);0;0;13.38;2.272;0
30;Mensual (14.99);Tarjeta;25.1;0.587;1;4;15.15;454.5;0;Smart TV;2;Thriller;4.45;29.5;0;0;0;México;Fiel (25-36m);0;1;15.15;1.312;0
14;Mensual (14.99);Tarjeta;22.3;0.487;3;3;14.46;202.44;0;Tablet;2;Thriller;6.3;53.2;0;0;0;Otros LATAM;Consolidado (13-24m);0;0;14.46;0.823;0
20;Mensual (14.99);PayPal;12.4;0.386;0;4;15.03;300.6;1;Smart TV;4;Comedia;4.85;49.2;0;1;2;Argentina;Consolidado (13-24m);0;0;15.03;0.595;0
25;Mensual (14.99);Apple Pay/Google Pay;22.2;0.054;3;3;15.03;375.75;0;Móvil;3;Drama;3.4;40.1;1;0;0;Chile;Fiel (25-36m);0;0;15.03;1.518;0
24;Mensual (14.99);Tarjeta;19.2;0.119;1;4;16.0;384.0;0;Smart TV;4;Acción;3.9;52.8;0;0;0;México;Consolidado (13-24m);0;0;16.0;1.145;0
14;Anual (12.99/mes);Apple Pay/Google Pay;13.6;0.494;1;4;12.23;171.22;0;Móvil;5;Documental;3.1333333333333333;44.1;0;0;1;España;Consolidado (13-24m);0;0;12.23;1.009;0
26;Mensual (14.99);Tarjeta;22.2;0.556;1;4;15.06;391.56;0;Smart TV;1;Acción;2.3666666666666667;33.0;1;0;0;Argentina;Fiel (25-36m);0;1;15.06;2.181;0
23;Mensual (14.99);Tarjeta;16.1;0.491;2;2;15.44;355.12;1;Smart TV;1;Drama;1.6;30.9;1;0;0;Otros LATAM;Consolidado (13-24m);0;0;15.44;2.34;0
22;Mensual (14.99);Tarjeta;20.5;0.548;2;2;15.85;348.7;1;Tablet;2;Drama;4.833333333333334;27.8;1;1;0;España;Consolidado (13-24m);0;1;15.85;0.986;0
19;Mensual (14.99);PayPal;23.7;0.091;2;4;14.51;275.69;0;Móvil;5;Drama;8.066666666666668;62.9;1;0;0;Argentina;Consolidado (13-24m);0;0;14.51;0.683;0
3;Mensual (14.99);Apple Pay/Google Pay;24.8;0.082;2;4;16.48;49.44;0;Móvil;1;Drama;10.2;57.1;1;1;0;México;Nuevo (1-6m);0;0;16.48;0.565;0
19;Anual (12.99/mes);PayPal;16.3;0.252;1;2;11.65;221.35;0;Móvil;2;Drama;4.9;56.8;1;0;0;México;Consolidado (13-24m);0;0;11.65;0.774;0
9;Mensual (14.99);Tarjeta;23.6;0.294;0;5;13.81;124.29;0;Smart TV;1;Drama;4.3;53.7;1;0;0;España;En desarrollo (7-12m);0;0;13.81;1.276;0
28;Anual (12.99/mes);Tarjeta;25.5;0.188;0;4;13.16;368.48;0;Ordenador;3;Thriller;4.5125;27.2;0;0;0;Colombia;Fiel (25-36m);0;0;13.16;1.314;0
20;Mensual (14.99);PayPal;27.8;0.161;0;4;13.68;273.6;0;Smart TV;3;Drama;4.725;23.4;1;0;0;Chile;Consolidado (13-24m);0;0;13.68;1.368;0
7;Mensual (14.99);Tarjeta;22.4;0.497;3;2;14.49;101.43;1;Móvil;2;Thriller;4.9375;26.0;1;0;0;España;En desarrollo (7-12m);0;0;14.49;1.055;1
14;Mensual (14.99);Tarjeta;24.8;0.426;1;3;15.39;215.46;0;Smart TV;2;Familiar;5.15;54.1;1;0;0;México;Consolidado (13-24m);0;0;15.39;1.12;0
9;Familia (19.99/mes);Apple Pay/Google Pay;16.6;0.099;1;2;21.14;190.26;0;Móvil;1;Acción;5.3625;27.7;1;0;0;Colombia;En desarrollo (7-12m);0;0;21.14;0.72;0
19;Mensual (14.99);PayPal;40.6;0.321;0;5;15.21;288.99;0;Móvil;4;Acción;5.575;58.0;1;0;2;Otros LATAM;Consolidado (13-24m);0;0;15.21;1.694;0
14;Anual (12.99/mes);Tarjeta;19.5;0.424;1;3;13.29;186.06;0;Smart TV;1;Acción;5.7875;58.5;1;0;0;España;Consolidado (13-24m);0;0;13.29;0.784;0
36;Mensual (14.99);Tarjeta;29.0;0.429;1;4;15.53;559.08;0;Smart TV;1;Drama;6.0;53.6;1;0;0;España;Fiel (25-36m);0;0;15.53;1.124;0
17;Anual (12.99/mes);Tarjeta;16.1;0.1;0;4;11.72;199.24;0;Smart TV;1;Comedia;4.95;42.0;0;1;0;Chile;Consolidado (13-24m);0;0;11.72;0.756;0
30;Anual (12.99/mes);PayPal;23.0;0.147;0;4;13.48;404.4;0;Smart TV;1;Thriller;3.9;58.0;1;0;0;Argentina;Fiel (25-36m);0;0;13.48;1.371;0
9;Mensual (14.99);Apple Pay/Google Pay;22.7;0.326;2;3;14.99;134.91;0;Móvil;3;Comedia;0.6;42.6;1;0;0;Otros LATAM;En desarrollo (7-12m);0;0;14.99;8.798;0
33;Anual (12.99/mes);PayPal;24.2;0.643;1;3;12.35;407.55;0;Ordenador;3;Drama;1.5;65.7;0;0;1;México;Fiel (25-36m);0;1;12.35;3.752;0
25;Mensual (14.99);Tarjeta;13.2;0.418;0;3;14.22;355.5;0;Móvil;1;Comedia;2.9;57.4;1;1;0;Argentina;Fiel (25-36m);0;0;14.22;1.059;0
14;Familia (19.99/mes);Tarjeta;23.1;0.39;0;4;19.92;278.88;0;Smart TV;2;Comedia;2.3;31.4;1;1;0;España;Consolidado (13-24m);0;0;19.92;2.336;0
11;Mensual (14.99);Apple Pay/Google Pay;16.1;0.392;1;4;15.64;172.04;0;Tablet;2;Documental;3.1;32.2;1;1;0;Otros LATAM;En desarrollo (7-12m);0;0;15.64;1.208;0
35;Mensual (14.99);Apple Pay/Google Pay;26.6;0.372;0;4;15.86;555.1;0;Ordenador;4;Drama;2.55;37.0;1;0;0;México;Fiel (25-36m);0;0;15.86;2.426;0
14;Anual (12.99/mes);PayPal;13.0;0.326;2;3;12.89;180.46;0;Smart TV;3;Documental;2.0;41.1;0;1;0;México;Consolidado (13-24m);0;0;12.89;1.512;0
30;Anual (12.99/mes);Tarjeta;22.4;0.323;0;3;13.83;414.9;0;Móvil;2;Comedia;3.2;30.7;1;0;0;México;Fiel (25-36m);0;0;13.83;1.628;0
4;Mensual (14.99);Tarjeta;19.8;0.287;1;4;14.12;56.48;0;Smart TV;1;Thriller;4.4;56.2;1;0;0;México;Nuevo (1-6m);0;0;14.12;1.047;0
4;Anual (12.99/mes);Apple Pay/Google Pay;34.8;0.685;2;5;12.63;50.52;0;Ordenador;2;Drama;6.166666666666667;53.8;1;0;0;Colombia;Nuevo (1-6m);0;1;12.63;1.312;0
28;Mensual (14.99);PayPal;28.9;0.508;0;5;16.36;458.08;0;Móvil;1;Drama;7.933333333333334;41.1;0;1;2;México;Fiel (25-36m);0;1;16.36;0.847;0
8;Mensual (14.99);PayPal;31.0;0.573;1;4;15.95;127.6;0;Móvil;3;Thriller;9.7;63.1;1;1;0;España;En desarrollo (7-12m);0;1;15.95;0.743;0
2;Anual (12.99/mes);Tarjeta;13.8;0.156;1;4;12.35;24.7;0;Smart TV;2;Drama;10.2;45.3;1;0;0;España;Nuevo (1-6m);0;0;12.35;0.315;0
22;Mensual (14.99);Tarjeta;16.9;0.195;0;4;15.58;342.76;0;Móvil;1;Acción;10.2;23.9;1;1;1;Otros LATAM;Consolidado (13-24m);0;0;15.58;0.385;0
16;Mensual (14.99);Tarjeta;20.0;0.467;0;4;14.54;232.64;0;Ordenador;1;Thriller;10.2;30.9;0;0;2;Colombia;Consolidado (13-24m);0;0;14.54;0.456;0
29;Anual (12.99/mes);Apple Pay/Google Pay;29.2;0.324;2;3;12.75;369.75;0;Smart TV;5;Drama;8.9;49.2;0;1;0;Otros LATAM;Fiel (25-36m);0;0;12.75;0.763;0
30;Mensual (14.99);Tarjeta;23.0;0.442;0;4;14.95;448.5;0;Smart TV;1;Acción;0.9;65.7;1;0;0;España;Fiel (25-36m);0;0;14.95;5.943;0
12;Anual (12.99/mes);PayPal;14.0;0.34;2;3;11.92;143.04;0;Ordenador;2;Comedia;7.0;50.4;1;0;0;México;En desarrollo (7-12m);0;0;11.92;0.465;0
35;Mensual (14.99);Tarjeta;14.3;0.438;0;3;15.23;533.05;0;Móvil;4;Comedia;4.25;30.9;1;0;0;España;Fiel (25-36m);0;0;15.23;0.782;0
11;Mensual (14.99);Apple Pay/Google Pay;29.5;0.668;1;4;16.09;176.99;0;Ordenador;2;Comedia;1.5;36.1;1;0;0;México;En desarrollo (7-12m);0;1;16.09;4.574;0
21;Mensual (14.99);Apple Pay/Google Pay;23.3;0.165;2;4;14.87;312.27;1;Móvil;2;Drama;1.35;51.0;1;0;0;España;Consolidado (13-24m);0;0;14.87;4.014;0
21;Mensual (14.99);Tarjeta;20.4;0.716;2;3;14.55;305.55;0;Móvil;3;Documental;1.2;30.5;0;0;0;México;Consolidado (13-24m);0;1;14.55;3.953;0
5;Anual (12.99/mes);Apple Pay/Google Pay;19.8;0.082;0;4;12.52;62.6;0;Smart TV;1;Documental;2.05;71.8;1;0;1;España;Nuevo (1-6m);0;0;12.52;2.246;0
20;Mensual (14.99);Tarjeta;27.2;0.458;0;5;13.25;265.0;1;Smart TV;2;Drama;2.9;62.6;0;0;2;España;Consolidado (13-24m);0;0;13.25;2.181;0
3;Mensual (14.99);Tarjeta;11.6;0.624;0;2;13.05;39.15;0;Móvil;1;Documental;3.9;46.2;1;0;1;España;Nuevo (1-6m);0;1;13.05;0.692;0
33;Familia (19.99/mes);Tarjeta;20.4;0.074;1;3;21.48;708.84;0;Ordenador;1;Comedia;4.9;58.5;0;0;0;México;Fiel (25-36m);0;0;21.48;0.968;0
9;Mensual (14.99);Apple Pay/Google Pay;20.9;0.554;1;3;14.64;131.76;1;Smart TV;1;Drama;5.9;47.0;1;0;0;España;En desarrollo (7-12m);0;1;14.64;0.824;0
9;Familia (19.99/mes);Apple Pay/Google Pay;10.0;0.128;2;3;19.25;173.25;1;Tablet;3;Documental;6.9;40.0;0;0;0;Argentina;En desarrollo (7-12m);0;0;19.25;0.337;0
4;Mensual (14.99);Tarjeta;18.3;0.336;0;3;14.28;57.12;0;Tablet;2;Acción;7.9;47.1;1;1;0;Argentina;Nuevo (1-6m);0;0;14.28;0.539;0
35;Anual (12.99/mes);PayPal;38.3;0.553;1;5;12.94;452.9;0;Móvil;1;Drama;8.9;13.799000000000001;1;0;0;México;Fiel (25-36m);0;1;12.94;1.001;0
17;Mensual (14.99);PayPal;13.3;0.736;0;3;14.79;251.43;0;Tablet;2;Drama;5.5;53.3;1;0;1;Chile;Consolidado (13-24m);0;1;14.79;0.562;0
34;Familia (19.99/mes);Apple Pay/Google Pay;21.0;0.241;0;5;20.3;690.2;0;Móvil;1;Documental;5.5;39.0;1;0;0;España;Fiel (25-36m);0;0;20.3;0.888;0
24;Anual (12.99/mes);Tarjeta;3.4;0.536;2;2;11.96;287.04;0;Móvil;3;Familiar;1.8;67.8;1;1;0;Argentina;Consolidado (13-24m);1;1;11.96;0.439;0
32;Mensual (14.99);Tarjeta;18.9;0.219;1;3;15.34;490.88;0;Móvil;2;Drama;2.9;53.2;0;1;0;Argentina;Fiel (25-36m);0;0;15.34;1.516;0
1;Mensual (14.99);PayPal;11.4;0.78;0;3;15.45;15.45;1;Ordenador;1;Acción;3.057142857142857;48.2;0;1;0;Colombia;Nuevo (1-6m);0;1;15.45;0.867;0
8;Anual (12.99/mes);Tarjeta;17.2;0.149;1;4;12.76;102.08;1;Tablet;3;Acción;3.2142857142857144;27.8;1;0;0;México;En desarrollo (7-12m);0;0;12.76;1.244;0
23;Mensual (14.99);Tarjeta;23.4;0.282;0;5;15.64;359.72;0;Ordenador;5;Comedia;3.3714285714285714;39.0;1;0;0;España;Consolidado (13-24m);0;0;15.64;1.614;0
12;Mensual (14.99);PayPal;11.0;0.735;0;4;16.04;192.48;0;Smart TV;2;Drama;3.5285714285714285;48.3;1;1;0;Otros LATAM;En desarrollo (7-12m);0;1;16.04;0.725;0
12;Mensual (14.99);Tarjeta;21.9;0.57;1;3;14.76;177.12;0;Móvil;3;Comedia;3.685714285714286;61.4;1;0;2;Chile;En desarrollo (7-12m);0;1;14.76;1.382;0
15;Anual (12.99/mes);Apple Pay/Google Pay;13.8;0.531;0;3;12.94;194.1;1;Móvil;1;Thriller;3.842857142857143;51.5;0;0;0;Otros LATAM;Consolidado (13-24m);0;1;12.94;0.835;0
19;Mensual (14.99);Tarjeta;9.3;0.866;0;2;15.26;289.94;0;Móvil;3;Comedia;4.0;47.0;1;0;0;Argentina;Consolidado (13-24m);1;1;15.26;0.541;0
26;Mensual (14.99);Apple Pay/Google Pay;27.9;0.63;0;4;15.5;403.0;0;Móvil;5;Drama;1.8;45.5;0;1;0;Colombia;Fiel (25-36m);0;1;15.5;3.605;0
29;Mensual (14.99);Tarjeta;12.3;0.286;1;2;15.6;452.4;0;Smart TV;3;Documental;2.8;66.9;1;0;0;Otros LATAM;Fiel (25-36m);0;0;15.6;1.022;0
22;Familia (19.99/mes);Tarjeta;16.6;0.713;0;4;20.53;451.66;0;Ordenador;1;Acción;3.1;61.9;1;1;0;México;Consolidado (13-24m);0;1;20.53;1.245;0
21;Familia (19.99/mes);Tarjeta;15.4;0.49;0;2;20.58;432.18;0;Tablet;3;Drama;3.4;55.8;1;0;0;España;Consolidado (13-24m);0;0;20.58;1.053;0
20;Familia (19.99/mes);PayPal;21.7;0.282;0;4;20.13;402.6;0;Smart TV;3;Acción;3.7;54.2;1;0;1;México;Consolidado (13-24m);0;0;20.13;1.364;0
29;Mensual (14.99);PayPal;20.3;0.36;1;3;15.62;452.98;0;Móvil;2;Drama;3.7833333333333337;50.1;0;0;0;México;Fiel (25-36m);0;0;15.62;1.248;0
4;Familia (19.99/mes);Tarjeta;18.7;0.265;0;3;20.59;82.36;0;Móvil;2;Thriller;3.8666666666666667;52.7;0;0;1;Colombia;Nuevo (1-6m);0;0;20.59;1.125;0
7;Mensual (14.99);Tarjeta;14.3;0.313;0;4;14.88;104.16;0;Ordenador;1;Drama;3.95;20.3;1;0;0;Argentina;En desarrollo (7-12m);0;0;14.88;0.842;0
28;Mensual (14.99);PayPal;17.9;0.572;1;4;16.04;449.12;0;Ordenador;2;Comedia;4.033333333333333;40.9;1;0;0;España;Fiel (25-36m);0;1;16.04;1.032;0
28;Mensual (14.99);Tarjeta;22.4;0.661;0;4;13.84;387.52;0;Ordenador;1;Comedia;4.116666666666667;56.1;1;1;0;España;Fiel (25-36m);0;1;13.84;1.265;0
4;Mensual (14.99);PayPal;20.9;0.433;0;4;15.11;60.44;0;Tablet;3;Drama;4.2;42.3;1;1;0;México;Nuevo (1-6m);0;0;15.11;1.157;0
22;Familia (19.99/mes);Tarjeta;29.0;0.826;1;3;20.32;447.04;0;Móvil;1;Drama;3.62;39.7;0;0;0;Argentina;Consolidado (13-24m);0;1;20.32;1.863;0
12;Mensual (14.99);PayPal;26.1;0.439;0;5;14.97;179.64;0;Móvil;1;Documental;3.04;59.1;1;0;0;México;En desarrollo (7-12m);0;0;14.97;1.997;0
3;Anual (12.99/mes);PayPal;28.9;0.528;1;5;14.44;43.32;0;Smart TV;2;Acción;2.46;19.5;1;0;3;Argentina;Nuevo (1-6m);0;1;14.44;2.732;0
22;Anual (12.99/mes);Apple Pay/Google Pay;30.8;0.687;3;3;12.91;284.02;0;Tablet;2;Documental;1.88;35.5;1;0;1;Colombia;Consolidado (13-24m);0;1;12.91;3.81;0
2;Anual (12.99/mes);PayPal;21.5;0.176;0;5;14.1;28.2;0;Móvil;4;Documental;1.3;22.5;1;0;1;México;Nuevo (1-6m);0;0;14.1;3.846;0
24;Mensual (14.99);Tarjeta;26.8;0.338;1;4;14.57;349.68;0;Móvil;1;Comedia;1.3;64.6;0;0;3;México;Consolidado (13-24m);0;0;14.57;4.794;0
34;Mensual (14.99);Tarjeta;22.7;0.589;0;4;14.84;504.56;0;Móvil;3;Comedia;2.6;43.3;1;0;0;Argentina;Fiel (25-36m);0;1;14.84;2.03;0
27;Anual (12.99/mes);PayPal;30.6;0.521;0;4;13.2;356.4;0;Smart TV;2;Acción;2.5;66.1;1;0;2;Argentina;Fiel (25-36m);0;1;13.2;2.847;0
1;Mensual (14.99);Tarjeta;6.0;0.205;0;3;14.88;14.88;0;Móvil;3;Acción;2.4;40.7;1;0;0;México;Nuevo (1-6m);1;0;14.88;0.581;0
8;Mensual (14.99);Apple Pay/Google Pay;17.5;0.132;0;4;14.05;112.4;1;Smart TV;1;Drama;2.3;22.9;1;0;0;España;En desarrollo (7-12m);0;0;14.05;1.769;0
23;Mensual (14.99);PayPal;23.3;0.258;0;5;15.28;351.44;0;Ordenador;2;Familiar;2.2;40.0;1;0;0;Argentina;Consolidado (13-24m);0;0;15.28;2.463;0
6;Mensual (14.99);Tarjeta;24.6;0.213;2;3;15.06;90.36;0;Smart TV;2;Comedia;2.1;70.2;1;0;0;México;Nuevo (1-6m);0;0;15.06;2.724;0
22;Familia (19.99/mes);Tarjeta;19.9;0.237;0;5;19.52;429.44;0;Smart TV;3;Drama;2.0;57.3;1;0;3;México;Consolidado (13-24m);0;0;19.52;2.314;0
25;Mensual (14.99);Tarjeta;6.7;0.553;1;2;13.23;330.75;0;Smart TV;2;Thriller;2.55;47.1;1;0;2;México;Fiel (25-36m);1;1;13.23;0.611;0
